3,1471416295,405.00,176.30,6.04,6.89,0.00,0.00,0.00,1.00,nan,0.00,nan,85.00
3,1471416463,360.00,194.90,6.82,7.04,0.00,0.00,0.00,1.00,nan,0.00,nan,20.62
3,1472373997,413.00,-2.20,9.22,5.47,0.00,0.00,0.00,1.00,nan,0.00,nan,85.00
3,1471333875,413.00,26.20,9.23,5.81,0.00,0.00,0.00,1.00,nan,0.00,nan,16.94
3,1471334232,412.00,57.60,8.93,5.20,0.00,0.00,0.00,1.00,nan,0.00,nan,17.56
3,1471334588,409.00,86.30,8.67,5.08,0.00,0.00,0.00,1.00,nan,0.00,nan,17.25
3,1471334944,408.00,93.90,9.15,5.60,0.00,0.00,0.00,1.00,nan,0.00,nan,17.50
3,1471335300,409.00,101.10,9.03,5.26,0.00,0.00,0.00,1.00,nan,0.00,nan,17.37
3,1471335657,403.00,97.70,9.07,5.31,0.00,0.00,0.00,1.00,nan,0.00,nan,17.44
3,1471336015,407.00,103.70,9.17,6.09,0.00,0.00,0.00,1.00,nan,0.00,nan,17.75
3,1471336372,404.00,102.80,9.37,6.41,0.00,0.00,0.00,1.00,nan,0.00,nan,17.62
3,1471336842,409.00,109.10,9.19,7.91,0.00,0.00,0.00,1.00,nan,0.00,nan,85.00
3,1471337199,405.00,95.40,9.12,8.40,0.00,0.00,0.00,1.00,nan,0.00,nan,18.12
3,1471337556,402.00,127.50,9.48,7.18,0.00,0.00,0.00,1.00,nan,0.00,nan,17.75
3,1471337913,407.00,129.60,9.42,7.20,0.00,0.00,0.00,1.00,nan,0.00,nan,17.87
3,1471338269,412.00,140.80,9.39,6.70,0.00,0.00,0.00,1.00,nan,0.00,nan,17.75
3,1471338626,404.00,143.10,8.70,4.37,0.00,0.00,0.00,1.00,nan,0.00,nan,17.81
3,1471338983,409.00,128.50,8.60,4.81,0.00,0.00,0.00,1.00,nan,0.00,nan,18.69
3,1471339340,411.00,122.90,8.72,4.42,0.00,0.00,0.00,1.00,nan,0.00,nan,18.94
